Sum_Parameter;Rotational speed [rpm];Torque [Nm];Tool wear [min];Air temperature [K];Process temperature [K];Machine failure
0;1608;33.9;204;298.0;307.7;0
0;1539;35.0;80;300.2;309.5;0
0;1521;46.7;194;296.2;307.1;0
0;1685;32.1;88;299.7;310.8;0
0;1463;37.4;195;299.0;310.1;0
0;1393;45.5;78;298.1;308.8;0
0;1791;26.3;72;297.4;308.5;0
0;1662;28.7;9;300.5;311.0;0
0;1573;31.8;137;303.7;312.8;0
0;1522;30.0;126;298.4;308.4;0
0;1452;42.4;49;298.0;308.2;0
0;1447;39.3;17;298.9;310.5;0
0;1401;44.9;143;298.8;309.8;0
0;1550;33.8;132;300.0;309.4;0
0;1556;33.7;216;297.2;309.8;0
0;1994;36.2;189;300.5;309.9;0
0;1630;34.5;209;300.3;311.7;0
0;1454;41.2;179;301.2;311.1;0
0;1542;37.9;96;299.1;310.6;0
0;1413;40.4;93;302.2;311.5;0
0;1776;29.6;196;302.6;312.0;0
0;1483;40.5;213;299.3;308.7;0
0;1550;37.3;219;298.4;308.1;0
0;1593;35.1;14;298.9;308.2;0
0;1644;30.9;186;302.3;311.0;0
0;1867;23.0;195;300.4;311.1;0
0;1547;41.9;33;301.0;311.9;0
0;1330;53.9;133;301.6;310.6;0
0;1336;55.7;108;302.4;311.8;0
0;1423;42.4;31;300.2;311.7;0
0;1464;46.4;186;298.8;310.5;0
0;1490;37.7;193;297.5;309.3;0
0;1555;34.3;83;300.6;310.4;0
0;1529;36.8;2;298.8;309.8;0
0;2028;19.7;2;302.7;312.2;0
0;1642;31.9;37;301.0;310.9;0
0;1516;47.6;219;299.2;310.4;0
0;1586;46.8;104;303.9;313.2;0
0;1705;32.9;135;302.0;310.4;0
0;1355;45.0;118;299.2;308.8;0
0;1632;29.7;54;300.6;312.3;0
0;1597;30.9;5;300.3;311.7;0
0;1401;47.4;118;299.7;309.2;0
0;1450;40.2;87;300.7;310.7;0
0;1559;36.9;0;300.5;312.0;0
0;1577;36.5;73;302.3;310.9;0
0;1495;42.6;142;297.7;309.4;0
0;1958;20.3;124;297.3;308.1;0
0;1627;30.5;37;298.4;309.1;0
0;1607;33.7;130;299.3;309.0;0
1;1465;41.4;78;300.2;311.6;0
0;1608;31.4;159;302.0;310.4;0
0;1378;42.9;158;299.0;310.2;0
0;1599;35.8;21;298.2;308.9;0
0;1470;39.4;188;299.9;309.4;0
0;1447;42.2;5;301.7;311.0;0
0;1550;40.1;99;298.0;309.0;0
0;1532;38.2;177;296.3;307.3;0
0;1377;44.8;161;301.8;310.4;0
0;1504;31.4;145;301.5;311.0;0
0;1336;52.7;25;301.0;311.1;0
0;1563;38.9;109;301.7;311.2;0
0;1609;32.3;2;301.8;311.0;0
0;1477;39.8;87;298.0;309.2;0
0;1355;56.9;73;297.4;308.7;0
0;1440;51.2;24;299.2;310.3;0
0;1357;44.7;115;301.4;311.0;0
0;1368;48.2;119;298.6;309.5;0
0;1408;44.2;27;301.4;310.7;0
0;1429;51.0;187;300.7;310.5;0
0;1497;41.1;170;300.8;310.9;0
0;1443;40.3;5;301.7;309.5;0
0;1843;24.9;183;304.2;313.4;0
0;1355;55.9;42;300.5;311.3;0
0;1576;29.4;134;300.6;312.0;0
0;1349;50.6;114;303.5;312.1;1
0;1793;26.2;187;300.0;311.4;0
0;1644;31.5;200;300.9;310.4;0
0;1513;39.0;170;298.0;308.6;0
0;1366;46.5;148;296.9;308.0;0
0;1530;28.5;100;297.0;307.7;0
0;1288;48.5;77;299.7;310.2;0
0;1494;35.3;54;301.3;310.7;0
0;1889;21.5;64;301.9;310.4;0
0;1418;51.2;39;296.7;308.0;0
0;1359;54.6;163;303.7;312.6;0
0;1445;45.8;132;298.4;308.2;0
0;1559;40.9;20;299.9;309.4;0
0;1374;48.2;171;302.4;311.8;0
0;1367;47.1;73;297.1;308.6;0
0;1627;34.3;137;298.5;309.5;0
0;1496;49.8;168;297.1;308.4;0
0;1359;43.0;176;302.6;311.1;0
0;1602;36.5;188;297.5;308.8;0
0;1391;57.4;7;298.1;307.5;0
0;1561;42.0;148;302.2;311.3;0
0;1668;33.3;212;298.2;308.8;0
0;1418;45.5;179;302.1;310.1;0
0;1553;33.2;155;303.6;311.8;0
0;1455;40.8;122;297.0;308.1;0
1;1346;52.8;105;302.2;310.4;1
1;1326;55.9;55;300.1;309.7;0
0;1567;41.3;172;299.2;310.6;0
0;1601;36.7;191;300.5;311.7;0
0;1457;47.7;174;301.3;310.7;0
0;1526;37.1;171;302.4;311.0;0
0;1815;25.4;141;299.3;309.0;0
0;1802;26.3;110;298.9;308.6;0
0;1603;31.3;151;300.3;311.8;0
0;1475;36.2;5;301.0;310.6;0
0;1418;42.0;121;303.7;312.5;0
0;1602;31.4;0;297.4;308.6;0
0;1462;51.9;135;300.7;311.1;0
0;1421;48.7;200;302.6;312.1;0
0;1617;34.9;85;300.8;312.3;0
0;1474;40.7;217;303.1;311.3;0
0;1381;46.8;163;299.0;310.3;0
0;1479;39.5;38;297.4;308.3;0
0;1376;55.0;106;298.9;310.6;0
0;1426;41.2;170;303.8;312.6;0
0;1502;43.8;177;299.2;310.8;0
0;1538;37.6;24;302.4;311.1;0
0;1463;45.8;188;300.5;310.4;0
0;1546;41.3;179;298.0;308.7;0
0;1541;36.6;7;302.3;311.0;0
0;1627;31.4;33;297.7;308.9;0
0;1696;30.4;98;299.6;310.8;0
0;1507;34.3;161;303.9;313.1;0
0;1404;50.7;49;298.0;309.2;0
0;1461;51.2;72;297.2;308.7;0
0;1429;37.4;133;297.5;308.7;0
0;1397;50.5;38;297.9;309.8;0
0;1316;51.3;70;298.2;307.8;0
0;1467;36.2;176;297.2;308.5;0
0;1728;30.7;171;300.9;312.0;0
0;1426;44.2;136;297.1;308.2;0
0;1560;35.8;193;297.6;308.3;0
0;1568;32.9;199;301.0;310.8;0
0;1453;26.9;173;298.5;309.6;0
0;1490;43.0;189;298.2;308.9;0
0;1492;41.0;181;298.4;309.1;0
0;1645;31.0;73;297.3;308.9;0
0;1393;42.9;155;303.0;312.6;0
3;1402;66.8;201;302.8;310.6;1
0;1490;42.4;204;300.7;311.7;0
0;1359;47.3;198;297.8;309.8;0
0;1492;47.5;149;301.4;310.6;0
0;1416;52.4;180;300.8;310.7;0
0;1523;47.6;86;304.2;313.4;0
0;1389;50.3;124;300.9;309.5;0
0;1403;51.1;54;300.5;311.9;0
0;1401;44.1;194;302.9;312.4;0
0;1512;38.5;68;297.6;309.5;0
0;1435;46.6;2;298.7;309.8;0
0;1620;36.2;201;300.2;309.4;0
0;1375;43.6;156;298.4;309.3;0
0;1445;45.5;157;301.9;310.4;0
0;1382;52.1;157;298.1;307.6;0
0;1470;45.1;121;297.4;309.4;0
0;1620;34.6;203;303.7;312.8;0
0;1434;48.6;143;303.0;311.2;0
0;1980;20.3;2;303.0;311.3;0
0;1605;31.3;101;296.7;307.8;0
0;1640;30.2;129;301.0;310.9;0
0;1869;24.4;174;297.2;307.9;0
0;1474;39.2;151;297.0;307.9;0
0;1499;37.8;91;299.2;308.7;0
0;1584;33.0;221;300.8;311.7;0
0;1448;41.2;217;298.0;308.6;0
0;1528;46.4;198;301.5;310.5;0
0;1311;56.3;96;299.7;309.2;0
0;1444;47.1;34;298.7;308.5;0
0;1445;45.7;160;298.3;308.3;0
0;1468;46.9;125;299.4;309.1;0
0;1391;50.7;101;298.3;310.0;0
0;1386;55.6;91;298.2;309.0;0
0;1288;61.9;16;298.8;309.8;0
0;1386;44.6;77;300.7;310.2;0
0;1497;40.5;137;300.5;311.6;0
0;1351;40.9;93;300.1;311.4;0
0;1950;20.3;123;300.3;310.7;0
0;1554;50.3;62;299.6;311.0;0
0;1529;33.0;76;297.5;308.7;0
0;1521;40.2;194;300.3;309.2;0
0;1357;48.1;43;298.0;309.9;0
0;1518;40.7;172;300.3;311.7;0
0;1390;44.8;74;301.2;310.4;0
0;1539;36.9;166;298.0;309.5;0
0;1444;48.0;109;298.1;307.7;0
0;1429;47.9;56;300.3;311.6;0
0;1459;42.9;30;299.3;308.3;0
0;1492;40.4;117;301.9;310.4;0
0;1568;52.5;94;297.0;308.1;1
0;1552;37.7;156;297.3;308.1;0
0;1393;47.5;25;298.2;307.8;0
0;1353;50.0;173;298.5;309.3;0
0;1379;47.3;45;297.9;309.1;0
0;1472;41.9;59;299.1;308.3;0
0;1478;46.3;0;297.6;308.6;0
0;1517;43.0;166;297.8;308.4;0
0;1426;50.5;204;302.3;311.7;0
0;1540;39.6;9;300.6;310.0;0
0;1526;40.3;51;298.0;308.7;0
0;1753;27.5;162;298.8;309.6;0
0;1521;37.4;206;300.1;310.1;0
0;1575;36.9;74;295.9;306.4;0
1;1609;12.5;64;300.1;311.3;1
0;1408;50.8;46;300.4;310.4;0
0;1363;46.9;27;297.7;309.7;0
0;1662;28.8;131;300.2;311.6;0
0;1420;57.5;114;301.9;310.9;0
0;1426;52.1;0;301.5;311.1;0
0;1415;40.6;7;300.5;312.0;0
0;1462;31.5;201;300.5;311.6;0
0;1732;30.9;12;302.9;311.8;0
0;1553;40.5;72;297.6;308.6;0
0;1436;50.3;125;298.3;309.0;0
0;1724;27.7;147;301.0;309.6;0
0;1613;32.1;171;297.2;308.1;0
0;1795;27.7;135;300.5;309.5;0
0;1380;48.6;208;296.3;307.3;0
0;1536;38.2;181;300.4;311.1;0
0;1555;38.0;182;300.3;311.9;0
0;1472;43.9;32;299.2;310.5;0
0;1365;50.7;32;297.9;309.1;0
0;1819;21.5;148;301.3;310.8;0
0;1643;33.8;80;301.1;310.7;0
0;1315;56.8;2;298.1;308.7;0
0;1820;26.0;144;299.4;310.9;0
0;1484;39.6;188;299.0;310.0;0
0;1646;30.7;70;299.4;309.1;0
0;1490;39.7;124;297.2;308.3;0
0;1510;46.0;87;300.7;309.3;0
0;1469;48.3;42;300.1;309.4;0
0;1420;50.6;166;302.6;310.5;0
0;1663;32.4;52;298.1;307.6;0
0;1602;34.6;103;303.7;312.3;0
0;1711;30.2;139;298.5;308.2;0
0;1528;35.2;38;301.2;310.7;0
0;1365;46.3;144;301.3;310.6;0
0;1353;44.3;56;298.6;309.6;0
1;1558;12.2;17;300.5;310.5;1
0;1492;40.2;170;299.4;308.9;0
0;1425;51.3;224;300.1;311.9;0
0;1517;47.4;187;298.6;310.1;0
0;1434;42.9;59;302.4;311.2;0
0;1731;29.0;66;300.7;310.9;0
0;1499;38.4;144;298.3;308.6;0
0;1617;32.3;114;300.9;311.1;0
0;1373;44.1;28;300.6;310.2;0
0;1786;27.7;64;298.7;310.1;0
0;1547;44.0;74;297.9;308.9;0
0;1592;34.0;84;297.6;308.3;0
0;1512;33.1;172;299.3;309.1;0
0;1481;40.8;171;301.4;310.4;0
0;1491;42.4;9;298.4;308.2;0
0;1461;41.9;110;297.5;309.4;0
0;1416;38.1;202;302.4;311.8;0
0;1531;35.5;5;298.5;309.6;0
0;1705;29.2;103;299.0;308.8;0
0;1541;37.3;158;297.3;308.4;0
0;1367;49.5;170;297.0;307.8;0
0;1418;47.1;23;300.5;312.0;0
0;1373;42.5;61;298.9;310.1;0
0;1448;44.4;201;297.4;308.9;0
0;1441;47.3;21;300.6;310.2;0
1;1368;55.2;215;303.8;312.9;1
0;1525;44.9;12;297.6;308.8;0
0;2449;13.7;16;298.1;308.6;0
0;1740;26.5;42;298.1;308.7;0
0;1349;50.9;125;302.2;311.4;0
0;1367;48.0;196;300.4;311.8;0
0;1490;51.9;184;297.4;308.0;0
0;1609;32.3;49;302.2;311.4;0
0;1413;23.0;180;297.8;307.2;0
0;1353;47.3;171;300.3;309.1;0
0;1815;29.7;168;300.0;309.3;0
0;1535;37.2;133;296.9;307.9;0
0;1390;53.4;28;298.2;308.8;0
0;1474;47.2;173;299.8;311.2;0
0;1564;36.5;0;301.9;310.9;0
0;1498;36.6;116;299.6;310.8;0
0;1608;33.1;9;297.5;308.5;0
0;1478;39.6;207;300.7;310.6;0
0;1497;41.2;82;301.3;311.0;0
0;1683;30.8;161;298.8;309.5;0
0;1416;42.6;76;301.0;311.0;0
0;1455;46.3;121;302.0;310.4;0
0;1609;34.8;78;302.5;311.9;0
2;1272;54.6;68;302.4;310.4;1
0;1646;31.9;74;297.4;308.7;0
0;1692;25.9;92;302.5;310.3;0
0;1478;44.9;202;297.3;308.1;0
0;1439;42.4;72;296.9;307.8;0
0;1800;27.6;208;295.5;306.0;0
0;1471;40.1;86;298.4;308.5;0
0;1499;32.4;189;298.8;308.9;0
0;1774;26.2;205;299.8;309.1;0
0;1649;31.6;135;299.1;310.1;0
0;1636;29.9;155;298.3;308.1;0
0;1380;44.0;235;299.0;310.3;0
0;1499;40.7;109;300.6;310.9;0
0;1689;28.8;106;301.5;310.6;0
0;1329;54.6;101;297.6;308.8;0
0;1451;44.3;47;301.2;310.3;0
0;1529;36.7;22;301.5;310.7;0
0;1530;39.6;26;297.9;309.2;0
0;1366;43.0;96;300.4;312.0;0
0;1443;37.1;195;298.3;309.2;0
0;1536;27.3;5;297.5;308.4;0
0;1304;53.5;0;297.1;308.4;0
0;1542;40.3;134;298.4;309.5;0
0;2034;18.9;26;300.7;310.6;0
0;1332;49.3;61;298.1;308.8;0
0;1511;19.1;67;296.8;307.4;0
0;1362;48.1;40;298.1;309.1;0
0;1731;27.9;101;301.5;311.0;0
0;1293;52.3;74;299.4;310.9;0
0;1492;30.5;189;301.9;311.5;0
0;1430;61.6;46;298.8;309.9;0
0;1343;53.2;199;297.0;307.8;0
0;1350;41.1;156;297.4;309.1;0
1;1258;60.7;30;301.9;310.4;1
0;2024;19.9;64;303.5;312.0;0
0;1485;43.9;68;298.8;308.7;0
0;1429;55.1;138;297.0;308.1;0
0;1503;48.4;59;301.3;310.4;0
0;1441;44.5;101;301.5;311.1;0
0;1401;51.1;50;300.2;311.5;0
0;1459;39.2;130;297.5;308.6;0
0;1468;40.4;173;300.2;311.8;0
0;1505;38.5;59;299.7;310.3;0
0;1374;51.2;7;302.4;310.3;0
0;1376;53.8;54;298.1;307.8;0
0;1605;37.3;32;299.5;309.4;0
0;1423;44.2;114;300.5;309.9;0
0;1420;45.3;196;299.3;308.7;0
0;1694;30.9;47;298.5;309.2;0
0;1418;51.0;96;296.3;307.2;0
0;1544;43.6;27;298.6;309.6;0
0;1638;32.2;5;297.4;308.5;0
0;1512;40.0;2;298.2;307.8;0
0;1437;49.3;7;302.6;310.4;0
0;1574;38.7;166;302.5;312.2;0
0;1548;41.6;76;300.2;311.6;0
0;1426;46.1;2;301.5;310.7;0
0;1459;47.2;155;300.6;310.4;0
0;1541;37.7;81;302.1;310.7;0
0;1492;58.8;9;298.6;308.9;0
0;1756;26.4;37;303.7;312.3;0
0;1459;46.9;176;302.1;311.0;0
1;1323;55.1;176;302.5;310.4;1
0;1881;20.9;73;301.9;310.9;0
0;1523;39.4;195;300.9;310.7;0
0;1367;44.1;4;300.4;309.7;0
0;1880;23.0;63;297.5;309.5;0
0;1567;37.1;186;300.7;310.8;0
0;1463;45.2;107;301.2;310.5;0
0;1529;38.1;96;297.7;309.2;0
0;1549;34.3;100;298.3;307.9;0
0;1466;39.2;169;297.6;308.6;0
0;1445;38.7;162;301.2;310.9;0
0;1487;42.7;104;297.7;308.8;0
0;1519;41.2;85;299.1;308.6;0
0;1435;39.6;121;300.8;312.5;0
0;1535;35.8;159;299.0;308.5;0
0;1525;43.0;77;302.8;312.1;0
0;1331;34.1;143;300.2;311.4;0
0;1490;31.0;67;300.4;311.5;0
0;1573;30.7;178;300.8;310.8;0
0;1524;38.2;50;298.8;308.7;0
0;1481;42.8;99;302.4;311.8;0
0;1523;37.9;121;297.5;308.4;0
0;1628;32.3;123;300.3;310.7;0
0;1335;48.8;0;301.5;310.6;0
0;1559;33.9;27;298.7;309.6;0
0;1490;41.9;105;300.6;310.0;0
0;1546;36.2;0;300.3;311.8;0
0;1383;51.7;140;298.1;307.8;0
0;1434;47.4;127;300.0;309.4;0
0;1735;28.9;92;300.0;309.5;0
0;1551;34.2;12;303.4;311.8;0
0;1542;28.6;42;298.6;309.2;0
0;1553;45.4;161;299.8;310.8;0
0;1572;35.0;168;299.7;309.2;0
0;1446;46.3;225;301.9;309.6;0
0;1651;35.7;16;296.1;307.1;0
0;1431;36.8;61;298.8;308.6;0
0;1427;44.0;113;300.2;310.4;0
0;1353;45.8;60;296.9;308.0;0
0;1549;40.6;201;298.3;309.1;0
0;1436;43.9;5;300.4;311.4;0
0;1354;53.2;98;301.2;310.7;0
0;1397;46.4;16;299.6;309.4;0
0;1566;31.1;137;298.2;307.9;0
0;1697;30.9;187;300.2;311.9;0
0;1531;34.1;81;298.3;309.3;0
0;1458;41.2;17;298.4;309.3;0
0;1548;34.3;173;302.3;310.9;0
0;1519;38.4;47;301.1;310.4;0
0;1435;38.0;68;299.0;310.2;0
0;1648;26.8;125;297.3;308.3;0
0;1608;33.4;119;301.1;310.7;0
0;1399;32.8;215;298.0;307.5;0
0;1526;46.8;140;303.4;312.8;0
0;1437;47.2;37;298.0;307.7;0
0;1314;52.9;148;300.4;309.9;0
0;1434;47.7;120;300.6;310.4;0
0;1564;35.2;26;299.4;309.2;0
0;1530;42.2;163;299.8;310.8;0
0;1429;43.7;129;299.4;309.1;0
0;1365;46.9;2;299.1;310.4;0
0;1311;53.9;191;298.5;308.1;0
0;1643;33.9;15;298.9;310.1;0
0;1443;34.3;149;302.4;310.4;0
0;1438;43.4;168;300.9;312.7;0
0;1514;42.3;202;301.3;311.0;0
0;1523;38.2;126;300.7;310.7;0
0;1544;43.3;2;296.1;307.5;0
0;1874;25.4;27;300.5;312.0;0
0;1706;28.9;133;300.6;309.6;0
0;1599;36.1;170;301.1;310.8;0
0;1349;56.6;143;298.9;308.5;0
0;1418;44.2;206;301.5;310.4;0
0;1258;69.4;119;299.3;308.9;1
0;1493;44.8;10;300.7;310.2;0
0;1418;51.4;181;300.3;311.7;0
0;1534;44.9;23;298.9;309.8;0
0;1491;36.2;33;300.8;310.6;0
0;1493;49.2;174;300.3;311.7;0
0;1369;44.8;66;301.9;311.4;0
0;1362;53.4;137;300.6;310.4;0
0;1591;31.1;68;298.9;308.7;0
0;2090;17.8;133;303.9;313.1;0
0;1953;20.2;53;300.6;309.8;0
0;1592;31.4;155;297.5;308.9;0
0;1658;28.5;18;300.9;310.7;0
0;1697;34.6;107;297.6;308.7;0
0;1530;43.5;156;300.3;310.8;0
0;1491;48.6;72;298.2;307.8;0
0;1558;39.6;0;300.2;311.7;0
0;1555;31.1;68;298.8;308.7;0
0;1480;41.7;139;302.5;311.5;0
0;1438;47.3;121;297.4;308.4;0
0;1548;34.3;148;302.5;310.2;0
0;1424;49.5;147;301.4;310.9;0
0;1418;49.7;69;297.4;308.4;0
0;1577;37.8;100;300.9;311.2;0
0;1434;50.1;141;298.8;309.7;0
0;1304;60.5;142;297.095;308.5;0
0;1412;55.6;139;301.3;310.3;0
0;1623;34.2;90;300.2;310.6;0
0;1640;35.8;13;297.4;308.3;0
0;1459;44.3;175;298.7;308.4;0
0;1349;51.2;98;302.7;310.6;0
0;1593;35.3;40;299.0;310.3;0
0;1981;21.8;158;301.2;310.8;0
0;1429;34.1;92;299.2;308.4;0
1;1450;46.9;132;300.6;310.1;0
0;2102;17.8;187;302.7;312.3;0
0;1609;30.3;167;300.2;311.7;0
0;1517;40.4;5;298.6;308.2;0
0;1533;30.9;162;300.9;312.0;0
0;1543;30.5;94;300.6;309.5;0
0;1403;50.7;9;297.7;309.0;0
0;1465;42.1;59;300.1;311.2;0
0;1373;49.6;93;301.5;310.6;0
0;1335;57.8;92;297.5;309.5;0
0;1343;53.6;134;298.5;309.7;0
0;1483;44.3;166;300.9;310.7;0
0;1527;38.8;201;297.3;308.5;0
1;1353;50.8;67;301.7;310.1;1
0;1431;45.3;76;299.2;308.5;0
0;1404;40.5;67;298.7;310.1;0
0;1435;47.5;18;298.5;308.2;0
0;1459;47.1;96;302.4;311.0;0
0;1565;41.7;199;298.6;308.2;0
0;1480;41.2;14;302.0;310.6;0
0;1478;38.8;0;299.9;309.2;0
0;1524;39.8;59;299.2;308.5;0
0;1858;22.1;81;298.6;309.5;0
0;1638;33.2;160;302.6;311.6;0
0;1588;44.8;190;297.2;308.5;0
0;1491;42.4;175;300.9;310.9;0
0;1312;73.6;49;301.3;310.4;0
0;1245;60.5;57;301.3;309.9;0
0;1593;37.8;179;301.0;310.6;0
0;1484;43.7;36;298.9;308.3;0
0;1619;36.1;242;299.1;310.3;0
0;1686;30.5;0;299.1;310.6;0
0;1738;24.2;107;302.4;310.5;0
0;1496;43.6;57;297.7;307.8;0
0;1530;38.7;101;302.5;310.4;0
0;1536;39.9;205;300.7;310.7;0
0;1456;27.7;95;300.1;309.2;0
0;1476;39.0;96;300.0;311.4;0
0;1336;31.6;41;299.1;310.1;0
0;1486;20.7;137;302.6;311.0;0
0;1527;40.2;190;303.7;312.8;0
0;1494;40.0;181;297.2;308.5;0
0;1606;37.7;121;300.5;310.7;0
0;1434;41.8;12;300.4;311.9;0
0;1665;31.7;84;302.5;312.0;0
0;1660;30.7;138;300.5;309.7;0
0;1469;41.0;16;297.3;308.2;0
0;1542;39.8;127;297.6;308.6;0
0;1602;33.4;27;304.2;313.4;0
0;1521;38.1;172;301.5;310.9;0
0;1639;34.3;176;299.5;310.5;0
0;1480;45.1;139;299.3;310.6;0
0;1717;28.2;30;298.2;308.8;0
0;1559;37.7;80;298.1;307.6;0
0;1436;44.8;204;301.9;309.7;1
0;1470;40.3;61;298.9;310.1;0
0;1616;40.8;188;299.8;310.9;0
0;1563;40.7;122;301.5;310.9;0
0;1702;30.3;8;302.3;311.7;0
0;1492;41.9;34;300.7;310.2;0
0;1510;38.7;86;300.2;311.4;0
0;1429;40.1;26;299.2;310.3;0
0;1408;45.1;23;299.6;309.2;0
0;1944;23.6;101;299.1;310.1;0
0;1455;46.3;16;300.9;310.8;0
0;1334;52.3;33;301.8;311.3;0
0;1384;42.9;89;301.6;311.1;0
0;1490;42.0;143;298.9;308.2;0
0;1369;56.9;61;301.8;311.3;1
0;1556;38.2;34;298.7;308.5;0
0;1453;46.6;77;299.4;309.0;0
0;1465;47.3;22;302.3;310.9;0
0;1505;39.6;199;301.0;310.9;0
0;1527;40.9;190;298.8;308.9;0
0;1354;50.3;133;301.0;311.5;0
0;1625;33.0;190;300.6;310.7;0
0;1289;51.3;86;297.7;308.4;0
0;1526;41.9;0;298.6;310.2;0
0;1570;35.8;14;300.5;311.7;0
0;1442;45.9;24;300.7;310.7;0
0;1489;41.7;158;297.8;307.5;0
0;1394;47.0;194;302.5;310.4;0
0;1409;50.0;154;302.2;311.7;0
0;1471;41.8;96;297.4;308.3;0
0;1407;41.9;203;302.3;311.6;0
0;1542;40.4;9;300.6;309.4;0
0;1545;36.4;204;302.3;311.7;0
0;1394;46.6;27;300.0;309.7;0
0;1517;40.3;150;297.3;308.3;0
0;1515;45.6;2;299.2;309.1;0
0;1420;50.7;55;302.3;311.2;0
0;1430;47.0;12;301.6;310.6;0
0;1567;33.2;173;301.9;310.9;0
0;1419;45.7;76;297.0;307.7;0
0;1471;52.6;48;303.6;312.9;0
0;1734;30.3;46;300.2;310.3;0
0;1452;46.3;45;298.7;309.6;0
0;1590;39.9;98;300.7;312.4;0
0;1514;33.7;6;300.0;309.6;0
0;1475;41.4;0;300.7;311.1;0
0;1641;31.7;22;297.5;309.2;0
0;1318;50.4;194;301.6;310.7;0
0;1486;36.7;91;299.0;310.0;0
0;1470;39.7;83;298.2;308.1;0
0;1494;48.4;7;301.6;310.7;0
0;1492;38.2;73;298.4;308.0;0
0;1501;41.0;152;301.1;311.7;0
0;1458;41.1;129;298.7;309.7;0
0;1548;40.7;92;298.3;308.1;0
0;1587;42.2;190;299.6;310.8;0
0;1491;42.4;146;302.9;312.3;0
0;1487;35.7;187;300.0;311.4;0
0;1482;39.0;49;298.2;308.9;0
0;1612;47.8;179;300.0;311.1;0
0;1524;38.0;137;298.7;309.4;0
0;1408;51.3;196;300.4;311.7;0
0;1621;32.0;204;297.0;307.9;0
0;1627;36.4;137;297.6;308.6;0
0;1592;34.1;189;298.2;309.0;0
0;1743;27.3;148;298.8;310.0;0
0;1441;43.0;89;298.8;309.9;0
0;1484;39.1;45;300.8;311.3;0
0;1473;44.2;141;298.4;308.1;0
0;1355;49.6;230;298.9;310.1;0
0;1524;34.3;188;297.4;308.6;0
0;1696;30.8;133;297.9;308.9;0
0;1426;47.0;153;298.8;309.9;0
0;1563;46.0;89;300.5;309.4;0
1;1372;47.9;40;303.4;311.9;1
0;1530;32.7;53;300.1;309.5;0
0;1513;40.7;160;299.5;309.0;0
0;1356;51.1;21;302.8;312.7;0
0;1547;36.5;39;300.9;310.8;0
0;1666;24.3;59;298.4;309.4;0
0;1657;30.7;13;302.7;310.7;0
0;1611;30.1;104;304.1;313.0;0
0;1642;31.0;33;303.5;312.9;0
0;1458;51.1;192;300.6;310.5;0
0;1389;49.6;16;298.7;310.0;0
0;1412;57.5;16;300.9;310.7;0
0;1635;32.2;75;297.7;308.9;0
0;1359;45.3;83;298.1;309.0;0
0;1948;21.4;114;298.5;308.1;0
0;1561;42.8;137;300.8;310.7;0
0;1525;38.4;99;299.3;310.4;0
0;1544;33.6;109;296.9;307.8;0
0;1844;24.6;112;299.9;309.7;0
0;1446;49.0;149;303.7;312.3;0
0;1555;35.7;140;300.9;311.0;0
0;1551;36.6;2;300.1;309.4;0
0;1629;33.5;2;297.5;308.6;0
0;1422;47.6;13;298.9;308.9;0
0;1393;41.5;172;300.2;311.7;0
2;1363;67.9;182;301.8;309.9;1
0;1402;37.9;24;299.2;308.4;0
0;1420;39.8;59;297.1;307.9;0
0;1879;24.9;154;303.7;312.5;0
0;1525;39.9;30;298.2;308.8;0
0;1477;47.8;31;297.3;308.4;0
0;1441;49.4;58;301.8;310.8;0
0;1392;44.2;172;298.5;308.4;0
0;1335;48.9;15;298.0;308.5;0
0;1609;32.7;182;302.0;310.8;0
0;1872;21.3;163;298.8;309.8;0
0;1861;38.6;130;298.5;309.6;0
0;1470;42.4;71;300.6;310.8;0
0;1432;46.2;11;298.0;308.7;0
0;1432;49.6;20;301.3;311.2;0
0;1573;33.4;137;298.2;307.8;0
0;1351;65.9;18;300.4;311.2;0
0;1445;44.7;0;300.0;309.6;0
0;1544;38.8;97;298.0;309.0;0
0;1447;39.8;135;300.2;309.6;0
0;1555;36.7;98;298.9;309.9;0
0;1544;31.8;92;299.0;309.0;0
0;1521;37.8;117;300.7;309.6;0
0;1521;37.8;101;301.5;310.6;0
0;1470;39.0;37;300.5;311.5;0
0;1422;39.4;188;302.1;310.8;0
0;1490;41.0;184;300.7;310.5;0
0;1618;36.0;67;297.7;309.6;0
0;1558;31.6;41;299.1;310.1;0
0;1701;28.8;137;299.5;308.6;0
0;1476;40.9;181;299.4;308.6;0
0;1512;37.6;206;302.4;311.8;0
0;1352;57.4;119;298.1;307.8;0
0;1496;40.7;145;299.3;309.2;0
0;1540;35.8;190;300.7;310.7;0
0;1597;40.7;73;300.3;309.6;0
0;1575;35.8;146;297.2;307.9;0
0;1414;51.7;127;303.7;312.6;0
0;1542;38.5;132;299.3;308.5;0
0;1454;47.5;18;298.6;308.6;0
0;1638;33.9;48;297.8;309.9;0
0;1597;38.2;69;298.3;308.3;0
0;1566;37.4;94;302.3;311.0;0
0;1568;34.1;160;300.6;309.7;0
0;1551;37.9;202;301.7;311.0;0
0;1541;37.9;119;298.7;309.5;0
0;1431;53.3;9;296.7;307.6;0
0;1683;32.3;155;297.8;307.4;0
0;1368;48.0;148;298.9;310.3;0
0;1398;52.9;138;300.0;309.3;0
0;1547;36.0;174;302.6;310.2;0
0;1372;59.0;0;299.4;309.3;0
